id,Time_Entered_Page,Time_Left_Page,bill_first_name,billing_last_name,billing_address_1,billing_address_2,billing_city,billing_state,billing_zip,billing_email,billing_confirm_email,billing_phone,ship_different_address,shipping_first_name,shipping_last_name,shipping_address_1,shipping_address_2,shipping_city,shipping_state,shipping_zip,account_username,account_password,add_delivery_note,product_size,product_quality,cart_subtotal,applied_coupon,sales_tax,order_total,add_coupon_click,coupon_code
4596,"Sat Apr 11 2015 16:27:08 ","Sat Apr 11 2015 16:27:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,"Sat Apr 11 2015 16:27:43 ","Sat Apr 11 2015 16:28:05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4598,"Sat Apr 11 2015 16:31:08 ","Sat Apr 11 2015 16:33:09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4599,"Sat Apr 11 2015 16:33:26 ","Sat Apr 11 2015 16:34:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,"Sat Apr 11 2015 16:34:20 ","Sat Apr 11 2015 16:44:30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,"Sat Apr 11 2015 16:44:32 ","Sat Apr 11 2015 16:44:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,"Sat Apr 11 2015 16:44:55 ","Sat Apr 11 2015 16:45:52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603,"Sat Apr 11 2015 17:07:30 ","Sat Apr 11 2015 17:07:39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604,"Sat Apr 11 2015 17:07:41 ","Sat Apr 11 2015 17:08:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,"Sat Apr 11 2015 17:08:03 ","Sat Apr 11 2015 17:08:09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,"Sat Apr 11 2015 19:00:22 ","Sat Apr 11 2015 19:00:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607,"Sun Apr 12 2015 01:08:38 ","Sun Apr 12 2015 01:09:54 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,"Sat Apr 11 2015 20:09:19 ","Sat Apr 11 2015 20:09:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4609,"Sat Apr 11 2015 20:19:53 ","Sat Apr 11 2015 20:20:04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,"Sat Apr 11 2015 20:21:34 ","Sat Apr 11 2015 20:24:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,"Sat Apr 11 2015 20:32:22 ","Sat Apr 11 2015 20:33:28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,"Sat Apr 11 2015 19:35:51 ","Sat Apr 11 2015 19:36:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4613,"Sun Apr 12 2015 11:41:25 ","Sun Apr 12 2015 11:42:24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614,"Sun Apr 12 2015 14:33:36 ","Sun Apr 12 2015 14:34:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4615,"Sun Apr 12 2015 07:04:09 ","Sun Apr 12 2015 07:04:14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4616,"Sun Apr 12 2015 06:02:40 ","Sun Apr 12 2015 06:02:44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,"Sun Apr 12 2015 10:10:22 ","Sun Apr 12 2015 10:10:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4618,"Sun Apr 12 2015 16:14:53 ","Sun Apr 12 2015 16:15:02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4619,"Sun Apr 12 2015 18:14:56 ","Sun Apr 12 2015 18:15:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,"Sun Apr 12 2015 22:47:40 ","Sun Apr 12 2015 22:47:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621,"Sun Apr 12 2015 12:20:35 ","Sun Apr 12 2015 12:21:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4622,"Sun Apr 12 2015 20:13:29 ","Sun Apr 12 2015 20:32:15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4623,"Sun Apr 12 2015 20:13:29 ","Sun Apr 12 2015 20:32:15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624,"Sun Apr 12 2015 20:13:29 ","Sun Apr 12 2015 20:32:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4625,"Sun Apr 12 2015 13:07:39 ","Sun Apr 12 2015 13:08:05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626,"Sun Apr 12 2015 13:52:25 ","Sun Apr 12 2015 13:52:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4627,"Sun Apr 12 2015 13:52:33 ","Sun Apr 12 2015 13:52:54 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,"Sun Apr 12 2015 13:52:55 ","Sun Apr 12 2015 13:53:08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4629,"Sun Apr 12 2015 21:01:51 ","Sun Apr 12 2015 21:01:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4630,"Sun Apr 12 2015 16:03:24 ","Sun Apr 12 2015 16:03:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4631,"Sun Apr 12 2015 21:04:41 ","Sun Apr 12 2015 21:04:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4632,"Sun Apr 12 2015 21:05:05 ","Sun Apr 12 2015 21:05:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4633,"Sun Apr 12 2015 14:04:54 ","Sun Apr 12 2015 14:05:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634,"Mon Apr 13 2015 06:00:13 ","Mon Apr 13 2015 06:43:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4635,"Sun Apr 12 2015 17:07:53 ","Sun Apr 12 2015 17:08:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636,"Sun Apr 12 2015 17:07:31 ","Sun Apr 12 2015 17:08:12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4637,"Sun Apr 12 2015 16:09:35 ","Sun Apr 12 2015 16:10:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4638,"Sun Apr 12 2015 20:07:01 ","Sun Apr 12 2015 20:07:13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,"Sun Apr 12 2015 19:18:08 ","Sun Apr 12 2015 19:18:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4640,"Sun Apr 12 2015 19:18:12 ","Sun Apr 12 2015 19:18:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,"Sun Apr 12 2015 21:39:46 ","Sun Apr 12 2015 21:39:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4642,"Sun Apr 12 2015 19:41:34 ","Sun Apr 12 2015 19:41:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,"Sun Apr 12 2015 19:44:31 ","Sun Apr 12 2015 19:44:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4644,"Sun Apr 12 2015 20:04:17 ","Sun Apr 12 2015 20:04:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,"Sun Apr 12 2015 20:04:26 ","Sun Apr 12 2015 20:04:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,"Sun Apr 12 2015 20:05:00 ","Sun Apr 12 2015 20:05:39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,"Sun Apr 12 2015 20:05:43 ","Sun Apr 12 2015 20:06:14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,"Sun Apr 12 2015 20:06:15 ","Sun Apr 12 2015 20:06:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,"Sun Apr 12 2015 20:06:23 ","Sun Apr 12 2015 20:06:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,"Sun Apr 12 2015 20:06:37 ","Sun Apr 12 2015 20:08:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,"Sun Apr 12 2015 20:08:33 ","Sun Apr 12 2015 20:11:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,"Sun Apr 12 2015 20:08:33 ","Sun Apr 12 2015 20:11:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4653,"Sun Apr 12 20:15:05 CDT 2","Sun Apr 12 20:15:26 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,"Sun Apr 12 20:15:27 CDT 2","Sun Apr 12 20:15:35 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,"Sun Apr 12 20:15:36 CDT 2","Sun Apr 12 20:15:37 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,"Sun Apr 12 20:15:38 CDT 2","Sun Apr 12 20:15:40 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4657,"Sun Apr 12 2015 23:02:07 ","Sun Apr 12 2015 23:03:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,"Mon Apr 13 2015 00:58:25 ","Mon Apr 13 2015 00:58:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,"Mon Apr 13 2015 00:58:35 ","Mon Apr 13 2015 00:59:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,"Mon Apr 13 2015 00:59:49 ","Mon Apr 13 2015 00:59:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,"Mon Apr 13 2015 01:00:01 ","Mon Apr 13 2015 01:00:53 ",Bryan,Senker,"332 jay ave",,mcallen,TX,78504,bsenker@me.com,bsenker@me.com,7177999380,1,,,,,,,,bsenker@me.com,bsenker@me.com,,"21⅜x23⅜x1, 21½x19¾x1, ",Best,$46.12,,$3.81,$49.93,,
4662,"Mon Apr 13 2015 01:00:54 ","Mon Apr 13 2015 01:00:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,"Mon Apr 13 2015 01:01:01 ","Mon Apr 13 2015 01:01:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,"Mon Apr 13 2015 01:01:23 ","Mon Apr 13 2015 01:01:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,"Mon Apr 13 2015 01:01:29 ","Mon Apr 13 2015 01:01:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,"Mon Apr 13 2015 01:01:34 ","Mon Apr 13 2015 01:01:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,"Mon Apr 13 2015 01:01:45 ","Mon Apr 13 2015 01:01:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,"Mon Apr 13 2015 01:01:47 ","Mon Apr 13 2015 01:01:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,"Mon Apr 13 2015 01:01:53 ","Mon Apr 13 2015 01:02:28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,"Mon Apr 13 2015 01:02:30 ","Mon Apr 13 2015 01:02:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,"Mon Apr 13 2015 01:02:32 ","Mon Apr 13 2015 01:03:13 ",Bryan,Senker,"3301 North 23rd Street",,McAllen,TX,78501,bsenker@me.com,bsenker@me.com,9566861286,1,Bryan,Senker,"332 Jay Ave",,McAllen,TX,78504,,,,"21⅜x23⅜x1, 21½x19¾x1, ",Best,$46.12,,$3.81,$49.93,,
4672,"Mon Apr 13 2015 01:03:13 ","Mon Apr 13 2015 01:03:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,"Mon Apr 13 2015 01:03:33 ","Mon Apr 13 2015 01:04:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,"Mon Apr 13 2015 09:06:28 ","Mon Apr 13 2015 09:06:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,"Mon Apr 13 2015 09:06:50 ","Mon Apr 13 2015 09:07:07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,"Mon Apr 13 2015 09:07:09 ","Mon Apr 13 2015 09:09:52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,"Mon Apr 13 2015 09:09:53 ","Mon Apr 13 2015 09:09:55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,"Mon Apr 13 2015 10:11:15 ","Mon Apr 13 2015 10:11:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,"Mon Apr 13 2015 10:11:18 ","Mon Apr 13 2015 10:11:24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,"Mon Apr 13 2015 10:11:26 ","Mon Apr 13 2015 10:11:27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,"Mon Apr 13 2015 10:11:29 ","Mon Apr 13 2015 10:12:07 ",dadas,dasd,`asdsa,fs,assad,AL,asd,,,,1,,,,,,,,,,,"14x24x1, 14x30x1, 16x25x1, ",Better,$34.62,,$2.29,$29.99,,
4682,"Mon Apr 13 2015 10:29:08 ","Mon Apr 13 2015 10:29:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,"Mon Apr 13 2015 10:24:15 ","Mon Apr 13 2015 10:24:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,"Mon Apr 13 2015 10:24:52 ","Mon Apr 13 2015 10:25:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,"Mon Apr 13 2015 10:25:48 ","Mon Apr 13 2015 10:26:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,"Mon Apr 13 2015 10:26:11 ","Mon Apr 13 2015 10:26:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,"Mon Apr 13 2015 11:10:45 ","Mon Apr 13 2015 11:10:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,"Mon Apr 13 2015 11:10:50 ","Mon Apr 13 2015 11:10:52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,"Mon Apr 13 2015 10:12:08 ","Mon Apr 13 2015 11:24:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,"Mon Apr 13 2015 11:24:41 ","Mon Apr 13 2015 11:24:48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,"Mon Apr 13 2015 11:24:49 ","Mon Apr 13 2015 11:24:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,"Mon Apr 13 2015 12:54:55 ","Mon Apr 13 2015 12:54:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,"Mon Apr 13 2015 13:30:35 ","Mon Apr 13 2015 13:30:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,"Mon Apr 13 2015 13:30:59 ","Mon Apr 13 2015 13:34:41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,"Mon Apr 13 2015 13:34:42 ","Mon Apr 13 2015 13:34:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,"Mon Apr 13 2015 13:36:26 ","Mon Apr 13 2015 13:38:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,"Mon Apr 13 2015 13:38:51 ","Mon Apr 13 2015 13:39:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,"Mon Apr 13 2015 13:39:21 ","Mon Apr 13 2015 13:39:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,"Mon Apr 13 2015 13:36:14 ","Mon Apr 13 2015 13:36:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,"Mon Apr 13 2015 13:36:22 ","Mon Apr 13 2015 13:36:25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,"Mon Apr 13 2015 13:36:25 ","Mon Apr 13 2015 13:36:30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,"Mon Apr 13 2015 13:36:31 ","Mon Apr 13 2015 13:36:33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,"Mon Apr 13 2015 13:36:34 ","Mon Apr 13 2015 13:37:00 ",gyuig,fdg,fb,bf,,,,delaneyl@senterrallc.com,,,1,,,,,,,,,,,"10x20x1, 14x24x1, 14x30x1, ",Best,$45.77,,$3.02,$39.63,,
4704,"Mon Apr 13 2015 13:37:12 ","Mon Apr 13 2015 13:37:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,"Mon Apr 13 2015 13:37:17 ","Mon Apr 13 2015 13:37:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,"Mon Apr 13 2015 13:37:24 ","Mon Apr 13 2015 13:37:28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,"Mon Apr 13 2015 13:37:29 ","Mon Apr 13 2015 13:37:51 ","g nhx"," bbrt",fgbb,,gb,AZ,gbsr,delaneyl@senterrallc.com,,,1,,,,,,,,,,,"10x24x1, 14x20x1, ",Better,$33.02,,$2.18,$28.60,,
4708,"Mon Apr 13 2015 13:43:29 ","Mon Apr 13 2015 13:43:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,"Mon Apr 13 2015 14:05:29 ","Mon Apr 13 2015 14:05:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,"Mon Apr 13 2015 14:05:36 ","Mon Apr 13 2015 14:05:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,"Mon Apr 13 2015 14:05:43 ","Mon Apr 13 2015 14:26:25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,"Mon Apr 13 2015 14:26:25 ","Mon Apr 13 2015 14:26:30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,"Mon Apr 13 2015 14:26:25 ","Mon Apr 13 2015 14:26:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,"Mon Apr 13 2015 14:26:36 ","Mon Apr 13 2015 14:26:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,"Mon Apr 13 2015 14:26:44 ","Mon Apr 13 2015 14:26:48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,"Mon Apr 13 2015 14:26:48 ","Mon Apr 13 2015 14:27:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,"Mon Apr 13 2015 14:27:03 ","Mon Apr 13 2015 14:27:55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,"Mon Apr 13 2015 14:27:55 ","Mon Apr 13 2015 14:28:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,"Mon Apr 13 2015 14:28:36 ","Mon Apr 13 2015 14:29:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,"Mon Apr 13 2015 11:24:53 ","Mon Apr 13 2015 14:25:34 ",,asdasd,asdasd,asda,asd,HI,asdsd,aasdd,,asd,1,,,,,,,,aasdd,aasdd,,"14x14x1, 14x20x1, 15x20x1, ",Better,$33.47,DRIVING1BDAY2015,1.88,$24.64,,
4721,"Mon Apr 13 2015 14:29:36 ","Mon Apr 13 2015 14:41:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,"Mon Apr 13 2015 14:41:39 ","Mon Apr 13 2015 14:42:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,"Mon Apr 13 2015 14:42:08 ","Mon Apr 13 2015 14:42:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,"Mon Apr 13 2015 14:42:12 ","Mon Apr 13 2015 14:42:15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,"Mon Apr 13 2015 14:42:16 ","Mon Apr 13 2015 14:42:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,"Mon Apr 13 2015 14:25:38 ","Mon Apr 13 2015 14:47:12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,"Mon Apr 13 2015 14:47:13 ","Mon Apr 13 2015 14:47:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,"Mon Apr 13 2015 14:47:22 ","Mon Apr 13 2015 14:47:24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,"Mon Apr 13 2015 14:47:26 ","Mon Apr 13 2015 15:00:40 ",,,,,,,ASDSD,,,,1,,,,,,,,,,,"12x30x1, 14x14x1, 14x30x1, 15x30x1, ",Better,$51.65,,$3.41,$44.73,,
4730,"Mon Apr 13 2015 15:00:42 ","Mon Apr 13 2015 15:00:48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,"Mon Apr 13 2015 15:00:49 ","Mon Apr 13 2015 15:00:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,"Mon Apr 13 2015 15:00:56 ","Mon Apr 13 2015 15:00:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,"Mon Apr 13 2015 15:40:16 ","Mon Apr 13 2015 15:41:25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,"Mon Apr 13 2015 15:01:00 ","Mon Apr 13 2015 16:09:41 ",,,,,,,ASDSD,,,,1,,,,,,,ASDSD,,,,"14x14x1, 14x18x1, 14x25x1, ",Better,$38.43,,$2.54,$33.28,,
4735,"Mon Apr 13 2015 15:38:41 ","Mon Apr 13 2015 15:38:44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,"Mon Apr 13 2015 15:38:51 ","Mon Apr 13 2015 15:38:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,"Mon Apr 13 2015 15:39:00 ","Mon Apr 13 2015 15:39:02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,"Mon Apr 13 2015 16:08:54 ","Mon Apr 13 2015 16:09:13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,"Mon Apr 13 2015 16:09:15 ","Mon Apr 13 2015 16:09:56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,"Mon Apr 13 2015 16:09:58 ","Mon Apr 13 2015 16:10:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,"Mon Apr 13 2015 16:10:23 ","Mon Apr 13 2015 16:10:52 ",,,,,,,,james@97thfloor.com,,,1,,,,,,,,,,,"20x20x1, ",Best,$13.42,,$1.11,$14.53,,
4742,"Mon Apr 13 2015 16:10:53 ","Mon Apr 13 2015 16:10:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,"Mon Apr 13 2015 16:10:53 ","Mon Apr 13 2015 16:10:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,"Fri Apr 10 2015 14:33:33 ","Mon Apr 13 2015 18:30:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,"Mon Apr 13 2015 21:59:29 ","Mon Apr 13 2015 22:00:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,"Tue Apr 14 2015 08:37:07 ","Tue Apr 14 2015 08:44:14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,"Tue Apr 14 2015 08:44:16 ","Tue Apr 14 2015 08:44:33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,"Tue Apr 14 2015 08:44:34 ","Tue Apr 14 2015 08:44:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,"Tue Apr 14 2015 09:01:28 ","Tue Apr 14 2015 09:01:30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,"Tue Apr 14 2015 09:01:31 ","Tue Apr 14 2015 09:01:33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,"Tue Apr 14 2015 09:17:09 ","Tue Apr 14 2015 09:17:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,"Tue Apr 14 2015 09:17:54 ","Tue Apr 14 2015 09:18:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,"Tue Apr 14 2015 09:18:24 ","Tue Apr 14 2015 09:18:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,"Tue Apr 14 2015 09:18:52 ","Tue Apr 14 2015 09:19:12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,"Tue Apr 14 2015 09:19:14 ","Tue Apr 14 2015 09:19:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,"Tue Apr 14 2015 09:19:51 ","Tue Apr 14 2015 09:20:21 ",,,,,,,,,,,,,,,,,,,,,,"
						
			Size:
		12-x-24-x-1

			Quality:
		best",,,"

						Coupon:  

						
					",,,,
4757,"Tue Apr 14 2015 09:20:22 ","Tue Apr 14 2015 09:20:30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,"Tue Apr 14 2015 09:20:32 ","Tue Apr 14 2015 09:20:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,"Tue Apr 14 2015 09:20:48 ","Tue Apr 14 2015 09:21:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,"Tue Apr 14 2015 09:21:21 ","Tue Apr 14 2015 09:21:56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,"Tue Apr 14 2015 09:21:58 ","Tue Apr 14 2015 09:22:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,"Tue Apr 14 2015 09:22:03 ","Tue Apr 14 2015 09:22:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,"Tue Apr 14 2015 09:22:04 ","Tue Apr 14 2015 09:22:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,"Tue Apr 14 2015 09:22:17 ","Tue Apr 14 2015 09:22:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,"Tue Apr 14 2015 09:22:36 ","Tue Apr 14 2015 09:23:08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,"Tue Apr 14 2015 09:23:09 ","Tue Apr 14 2015 09:23:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,"Mon Apr 13 2015 16:46:54 ","Tue Apr 14 2015 09:28:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,"Tue Apr 14 2015 09:23:38 ","Tue Apr 14 2015 09:24:21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,"Tue Apr 14 2015 09:24:22 ","Tue Apr 14 2015 09:24:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,"Tue Apr 14 2015 09:24:29 ","Tue Apr 14 2015 09:25:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,"Tue Apr 14 2015 09:25:12 ","Tue Apr 14 2015 09:25:27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,"Tue Apr 14 2015 09:01:33 ","Tue Apr 14 2015 10:13:39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,"Tue Apr 14 2015 10:13:40 ","Tue Apr 14 2015 10:14:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,"Tue Apr 14 2015 10:14:01 ","Tue Apr 14 2015 10:14:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,"Tue Apr 14 2015 10:14:04 ","Tue Apr 14 2015 10:16:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
